snapshot_date;homeid;servco_id;contract_account;status;activation_date;disconnect_date;active_flag;bandwidth_mbps
2025-03-31 0:00:00;HPGQZFXX;103;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPGQZFXX;102;CABRK7VI;ACTIVE;2025-01-31 0:00:00;2025-08-31 0:00:00;1;20
2025-03-31 0:00:00;HPCG6BUQ;101;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPCG6BUQ;105;CA78T02S;ACTIVE;2025-01-31 0:00:00;2025-06-30 0:00:00;1;20
2025-03-31 0:00:00;HPR17Z8V;101;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPR17Z8V;105;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP6BMEPM;103;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP6BMEPM;105;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPR95ENM;105;CATB3CF0;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPR95ENM;101;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPUOJ02I;102;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPUOJ02I;103;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP2T5Q1M;105;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP2T5Q1M;102;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPMGQ4RY;101;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPMGQ4RY;104;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPJ7D5ZM;101;CAN8V2BZ;ACTIVE;2025-03-31 0:00:00;;1;200
2025-03-31 0:00:00;HPJ7D5ZM;102;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPSEV9SB;103;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPSEV9SB;105;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPGUMY55;101;CAZ65PH1;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPGUMY55;103;CAL0NDBS;ACTIVE;2025-01-31 0:00:00;;1;50
2025-03-31 0:00:00;HPH8GTEB;101;CAPWRA10;ACTIVE;2025-01-31 0:00:00;;1;200
2025-03-31 0:00:00;HPH8GTEB;102;CAR6RVXS;ACTIVE;2025-01-31 0:00:00;2025-12-31 0:00:00;1;200
2025-03-31 0:00:00;HP8KMY2Q;102;;INACTIVE;;;0;20
2025-03-31 0:00:00;HP8KMY2Q;103;CA9E3Z45;ACTIVE;2025-01-31 0:00:00;;1;200
2025-03-31 0:00:00;HPBNOU2N;101;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPBNOU2N;102;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPFQ92JO;102;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPFQ92JO;103;CAXRULU2;ACTIVE;2025-02-28 0:00:00;;1;20
2025-03-31 0:00:00;HPSTA3LZ;101;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPAH64OO;103;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPAH64OO;102;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPWXAQ0K;102;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPWXAQ0K;105;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPXZJFT9;103;CAL2SWKO;ACTIVE;2025-03-31 0:00:00;;1;200
2025-03-31 0:00:00;HPXZJFT9;104;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPJ8TKHC;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPJ8TKHC;103;CA4MSDYB;ACTIVE;2025-01-31 0:00:00;;1;100
2025-03-31 0:00:00;HPELJ60D;102;CA5BTLY5;ACTIVE;2025-01-31 0:00:00;;1;100
2025-03-31 0:00:00;HPELJ60D;103;CATH6IG1;ACTIVE;2025-02-28 0:00:00;2025-10-31 0:00:00;1;20
2025-03-31 0:00:00;HP8BT1N5;103;CAA1JY77;ACTIVE;2025-01-31 0:00:00;;1;200
2025-03-31 0:00:00;HP8BT1N5;102;CAYDC6TO;ACTIVE;2025-01-31 0:00:00;2025-05-31 0:00:00;1;20
2025-03-31 0:00:00;HPAJMAZE;103;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPAJMAZE;102;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP7SJYBV;102;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP7SJYBV;105;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPV9DU0E;105;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPV9DU0E;104;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPC329H3;105;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPC329H3;102;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP1K5JC7;103;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP1K5JC7;102;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP6LVXUD;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP6LVXUD;105;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP41Y8B4;105;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP41Y8B4;102;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPEIAO55;104;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPEIAO55;101;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPGQF5BW;103;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPGQF5BW;101;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP03F4DH;101;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPF131TB;101;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPN07O34;101;CAMZ3MN3;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPQYR89X;103;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPQYR89X;104;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPLHU1OC;102;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPLHU1OC;104;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPWNQ190;102;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPWNQ190;103;;INACTIVE;;;0;20
2025-03-31 0:00:00;HP24KK3Z;105;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP24KK3Z;102;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPL9E12L;101;CANA85VZ;ACTIVE;2025-01-31 0:00:00;;1;50
2025-03-31 0:00:00;HPL9E12L;102;CAEGKWGS;ACTIVE;2025-01-31 0:00:00;2025-11-30 0:00:00;1;20
2025-03-31 0:00:00;HP4R2KJO;104;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP4R2KJO;103;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPS1C6K1;104;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPS1C6K1;101;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPOLRDPQ;101;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPOLRDPQ;104;CAF38K2N;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HP99K5EZ;102;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP99K5EZ;101;CA9UT6GL;ACTIVE;2025-02-28 0:00:00;;1;50
2025-03-31 0:00:00;HPH5FGDL;105;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPH5FGDL;101;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPZ0WWIO;102;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPZ0WWIO;103;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPFGIONK;105;CAYK14ZM;ACTIVE;2025-01-31 0:00:00;;1;50
2025-03-31 0:00:00;HPFGIONK;102;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPYOS028;102;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPYOS028;105;CA1TS0XQ;ACTIVE;2025-01-31 0:00:00;;1;50
2025-03-31 0:00:00;HP5CPZW0;103;;INACTIVE;;;0;20
2025-03-31 0:00:00;HP5CPZW0;104;;INACTIVE;;;0;20
2025-03-31 0:00:00;HP1ZCSZT;105;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP1ZCSZT;104;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP1X339O;101;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPZ10JH8;101;CA0QCIG0;ACTIVE;2025-01-31 0:00:00;;1;50
2025-03-31 0:00:00;HPQGYLKD;102;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPQGYLKD;105;CAEI05WK;ACTIVE;2025-01-31 0:00:00;;1;200
2025-03-31 0:00:00;HPB8LHWI;103;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPB8LHWI;105;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPUCF5OG;101;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPUCF5OG;102;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP0153B8;103;;INACTIVE;;;0;20
2025-03-31 0:00:00;HP0153B8;105;CAQ9763E;ACTIVE;2025-03-31 0:00:00;;1;100
2025-03-31 0:00:00;HPS5HVUK;101;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPS5HVUK;103;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPJL5GTI;105;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPJL5GTI;104;CA9B6WCH;ACTIVE;2025-01-31 0:00:00;;1;50
2025-03-31 0:00:00;HPHW6B9B;103;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPHW6B9B;102;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPWFXSJU;105;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPWFXSJU;103;CAM5JXH8;ACTIVE;2025-01-31 0:00:00;;1;200
2025-03-31 0:00:00;HPRL5FIX;104;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPRL5FIX;102;CAOCK6P8;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPYAUYCB;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPYAUYCB;103;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPT9BUUK;105;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPT9BUUK;104;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPVBJDC2;101;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPVBJDC2;102;CAKC3YM0;ACTIVE;2025-02-28 0:00:00;2025-08-31 0:00:00;1;200
2025-03-31 0:00:00;HP8NXFMU;104;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP8NXFMU;105;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPA44Z1W;101;CAWEKVCD;ACTIVE;2025-03-31 0:00:00;;1;100
2025-03-31 0:00:00;HPA44Z1W;102;CAX51CPJ;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPBZ0E6I;105;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPBZ0E6I;103;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP98JOV5;101;CA5U3ZRU;ACTIVE;2025-02-28 0:00:00;;1;50
2025-03-31 0:00:00;HPXFWIPQ;103;CACBFO17;ACTIVE;2025-03-31 0:00:00;;1;100
2025-03-31 0:00:00;HPXFWIPQ;105;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPON0TGN;105;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPON0TGN;104;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP92P317;103;CAU9KKYE;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HP92P317;104;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP4VGU6J;101;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP4VGU6J;105;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPI4I9I5;104;CA34RV4S;ACTIVE;2025-01-31 0:00:00;;1;50
2025-03-31 0:00:00;HPI4I9I5;105;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP2OOK8Y;105;CA3OU2PM;ACTIVE;2025-03-31 0:00:00;;1;20
2025-03-31 0:00:00;HP2OOK8Y;102;;INACTIVE;;;0;20
2025-03-31 0:00:00;HP80532F;101;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP80532F;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP19I2LN;101;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP19I2LN;104;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPUKMCKA;103;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPUKMCKA;102;CAVUR4RK;ACTIVE;2025-03-31 0:00:00;;1;100
2025-03-31 0:00:00;HPXGU9DU;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPXGU9DU;105;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP8UFX7M;102;CAF0Y1KK;ACTIVE;2025-01-31 0:00:00;;1;200
2025-03-31 0:00:00;HP8UFX7M;101;CAX9XIEI;ACTIVE;2025-03-31 0:00:00;;1;50
2025-03-31 0:00:00;HPWWDVGC;105;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPWWDVGC;101;CASZ229C;ACTIVE;2025-01-31 0:00:00;;1;100
2025-03-31 0:00:00;HPCQSX97;101;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPCQSX97;102;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPCRVZ74;103;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPCRVZ74;102;;INACTIVE;;;0;20
2025-03-31 0:00:00;HP37JP4A;103;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP37JP4A;102;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPTYAL0X;101;CAW8JUQQ;ACTIVE;2025-02-28 0:00:00;;1;200
2025-03-31 0:00:00;HPMVQCVC;102;CABDYZSN;ACTIVE;2025-01-31 0:00:00;;1;100
2025-03-31 0:00:00;HPMVQCVC;105;CAG2HYS0;ACTIVE;2025-01-31 0:00:00;;1;100
2025-03-31 0:00:00;HP3TAIWL;101;CAX9JVU2;ACTIVE;2025-01-31 0:00:00;;1;100
2025-03-31 0:00:00;HP3TAIWL;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPHOB2B0;102;CANGASG7;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPHOB2B0;101;CALA0OQM;ACTIVE;2025-02-28 0:00:00;;1;50
2025-03-31 0:00:00;HPTHUBVQ;105;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPTHUBVQ;102;CADX9C9B;ACTIVE;2025-02-28 0:00:00;;1;200
2025-03-31 0:00:00;HP0GK4LO;103;;INACTIVE;;;0;20
2025-03-31 0:00:00;HP0GK4LO;104;CA2658I5;ACTIVE;2025-01-31 0:00:00;;1;200
2025-03-31 0:00:00;HPWXP23Y;104;CA4Q7LQV;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPWXP23Y;101;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPS11GTD;101;CAKC86OO;ACTIVE;2025-01-31 0:00:00;;1;200
2025-03-31 0:00:00;HPS11GTD;102;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPTE9KM5;105;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPTE9KM5;102;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP5VJYS3;105;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP5VJYS3;101;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPK78984;104;CAB4P20W;ACTIVE;2025-03-31 0:00:00;;1;200
2025-03-31 0:00:00;HPK78984;103;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPAHCTI8;103;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPAHCTI8;102;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPGKUH36;105;CA0FCV4Z;ACTIVE;2025-01-31 0:00:00;;1;200
2025-03-31 0:00:00;HPGKUH36;102;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPA0XKVS;101;CAEOLIT3;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPA0XKVS;103;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPVU4QIW;102;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPVU4QIW;101;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPXX36I9;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPXX36I9;105;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPM13K1Z;101;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP3DS7DP;101;CAFGUTQB;ACTIVE;2025-01-31 0:00:00;;1;100
2025-03-31 0:00:00;HP35O046;101;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP88TZQT;101;CADBV5YV;ACTIVE;2025-01-31 0:00:00;;1;200
2025-03-31 0:00:00;HPX5I1CF;105;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPX5I1CF;102;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPVHF2K4;103;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPVHF2K4;102;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP1E4J4N;102;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP1E4J4N;103;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP2KMEQL;103;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP2KMEQL;104;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP0E7E8T;105;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP0E7E8T;104;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPZ0A1XE;102;CAJ1YEYU;ACTIVE;2025-03-31 0:00:00;;1;200
2025-03-31 0:00:00;HPZ0A1XE;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPAVMMXV;101;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPAVMMXV;105;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPYQCTAV;104;CA1S02AB;ACTIVE;2025-01-31 0:00:00;;1;50
2025-03-31 0:00:00;HPYQCTAV;101;CAMW2KKX;ACTIVE;2025-01-31 0:00:00;;1;50
2025-03-31 0:00:00;HPUU4JXG;104;CA23HXBD;ACTIVE;2025-01-31 0:00:00;;1;100
2025-03-31 0:00:00;HPUU4JXG;101;CAROIOP5;ACTIVE;2025-01-31 0:00:00;2025-11-30 0:00:00;1;50
2025-03-31 0:00:00;HP20YFBL;103;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP20YFBL;104;;INACTIVE;;;0;20
2025-03-31 0:00:00;HP5QOGFC;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP5QOGFC;103;CA2BX4P8;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPTS814O;105;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPTS814O;102;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP2YYHR1;105;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP2YYHR1;101;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPD3VM8L;102;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPD3VM8L;105;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPTJC27O;104;CA7QLXO3;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPTJC27O;101;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPD361DE;101;CAOVJWGC;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPAXFTON;101;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPZ2YEVQ;102;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPZ2YEVQ;103;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPULFDR3;105;CAPTBCMO;ACTIVE;2025-01-31 0:00:00;;1;50
2025-03-31 0:00:00;HPULFDR3;102;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPAT4R99;102;CAUJSSU4;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPAT4R99;101;CARIWF0X;ACTIVE;2025-01-31 0:00:00;;1;100
2025-03-31 0:00:00;HP3KHSXM;104;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP3KHSXM;101;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP4DQRSA;103;CAP72U84;ACTIVE;2025-01-31 0:00:00;;1;200
2025-03-31 0:00:00;HP4DQRSA;105;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPSRDB8J;103;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPSRDB8J;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPFTKWAM;101;CA4DHS81;ACTIVE;2025-01-31 0:00:00;;1;200
2025-03-31 0:00:00;HPFTKWAM;104;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPITC3XO;105;CAPIB3VY;ACTIVE;2025-01-31 0:00:00;;1;50
2025-03-31 0:00:00;HPITC3XO;102;CAKYC0A4;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPKHGT2Z;102;CAEDUC8N;ACTIVE;2025-03-31 0:00:00;;1;100
2025-03-31 0:00:00;HPKHGT2Z;103;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPBBJ2YD;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPBBJ2YD;102;CAO9W14O;ACTIVE;2025-03-31 0:00:00;2025-08-31 0:00:00;1;200
2025-03-31 0:00:00;HPQWN7YB;105;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPQWN7YB;103;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPN916BO;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPN916BO;103;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPSZHBP9;103;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPSZHBP9;105;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPD5VY9K;101;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPD5VY9K;105;CA0I9HCJ;ACTIVE;2025-01-31 0:00:00;;1;100
2025-03-31 0:00:00;HP3MKJTZ;101;;INACTIVE;;;0;200
2025-03-31 0:00:00;HP3MKJTZ;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPDPNRI2;101;CAPOCYO4;ACTIVE;2025-03-31 0:00:00;;1;50
2025-03-31 0:00:00;HPN62BMN;101;CA0H19UV;ACTIVE;2025-01-31 0:00:00;;1;200
2025-03-31 0:00:00;HPBCCMUH;101;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPZ9Z87E;101;CAPAM19V;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPZGN3H0;103;CAAVPI3I;ACTIVE;2025-02-28 0:00:00;;1;20
2025-03-31 0:00:00;HPZGN3H0;101;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPNC5T13;105;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPNC5T13;103;;INACTIVE;;;0;100
2025-03-31 0:00:00;HP7P3W57;101;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP7P3W57;103;CAG46BZ3;ACTIVE;2025-01-31 0:00:00;;1;20
2025-03-31 0:00:00;HPXJC6FT;102;CAXZMC51;ACTIVE;2025-01-31 0:00:00;;1;100
2025-03-31 0:00:00;HPXJC6FT;103;CABZERM0;ACTIVE;2025-01-31 0:00:00;;1;200
2025-03-31 0:00:00;HPUJPK5A;101;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPUJPK5A;103;CA0MZKYL;ACTIVE;2025-01-31 0:00:00;2025-07-31 0:00:00;1;50
2025-03-31 0:00:00;HP8ALVNI;103;;INACTIVE;;;0;20
2025-03-31 0:00:00;HP8ALVNI;102;CARMKAYZ;ACTIVE;2025-03-31 0:00:00;;1;200
2025-03-31 0:00:00;HP0E7V7F;105;CA9PANCR;ACTIVE;2025-01-31 0:00:00;;1;100
2025-03-31 0:00:00;HP0E7V7F;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPLZ12XG;103;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPLZ12XG;101;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPM99KVO;104;CACML1RI;ACTIVE;2025-02-28 0:00:00;;1;50
2025-03-31 0:00:00;HPM99KVO;102;CADGCZI2;ACTIVE;2025-01-31 0:00:00;;1;50
2025-03-31 0:00:00;HPC3LRBE;103;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPC3LRBE;102;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPLGLFS8;103;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPLGLFS8;105;CAT8VNII;ACTIVE;2025-03-31 0:00:00;2025-11-30 0:00:00;1;200
2025-03-31 0:00:00;HPYL3RL7;103;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPYL3RL7;104;;INACTIVE;;;0;100
2025-03-31 0:00:00;HPWSTSPC;101;;INACTIVE;;;0;20
2025-03-31 0:00:00;HPWSTSPC;103;;INACTIVE;;;0;50
2025-03-31 0:00:00;HP636B9Z;103;;INACTIVE;;;0;20
2025-03-31 0:00:00;HP636B9Z;104;;INACTIVE;;;0;200
2025-03-31 0:00:00;HPJBWP3Z;105;;INACTIVE;;;0;50
2025-03-31 0:00:00;HPJBWP3Z;102;;INACTIVE;;;0;50
2025-04-30 0:00:00;HP52TC0E;101;CAAYXGJN;ACTIVE;2025-01-31 0:00:00;;1;200
2025-04-30 0:00:00;HPMEOF6F;104;CAQET5DO;ACTIVE;2025-04-30 0:00:00;;1;200
2025-04-30 0:00:00;HPAE07JS;101;;INACTIVE;;;0;100
2025-04-30 0:00:00;HPR9C1JS;105;CAQKNAU8;ACTIVE;2025-04-30 0:00:00;;1;100
2025-04-30 0:00:00;HPZR9XFA;101;;INACTIVE;;;0;100
2025-04-30 0:00:00;HPPSSGCS;105;;INACTIVE;;;0;20
2025-04-30 0:00:00;HPKO9XKD;101;;INACTIVE;;;0;50
2025-04-30 0:00:00;HPMRH02J;104;CAFBAP7J;ACTIVE;2025-01-31 0:00:00;;1;50
2025-04-30 0:00:00;HP04IGGW;102;CAEJUTEV;ACTIVE;2025-01-31 0:00:00;2025-09-30 0:00:00;1;200
2025-04-30 0:00:00;HPRAHN9B;102;CAANVFLI;ACTIVE;2025-02-28 0:00:00;;1;100
2025-04-30 0:00:00;HPHKKDPZ;101;;INACTIVE;;;0;100
2025-04-30 0:00:00;HPVV6AJ8;101;CA0CE1ZR;ACTIVE;2025-01-31 0:00:00;;1;100
2025-04-30 0:00:00;HPM60DF6;105;CAB7KCMY;ACTIVE;2025-01-31 0:00:00;;1;200
2025-04-30 0:00:00;HPUN4TEZ;103;;INACTIVE;;;0;200
2025-04-30 0:00:00;HPLQSH5Z;105;;INACTIVE;;;0;20
2025-04-30 0:00:00;HP0VKVR2;105;CATMHYS7;ACTIVE;2025-02-28 0:00:00;;1;100
2025-04-30 0:00:00;HP76M9RN;101;CAJ8FKVH;ACTIVE;2025-04-30 0:00:00;;1;50
2025-04-30 0:00:00;HPGRFOB3;102;;INACTIVE;;;0;20
2025-04-30 0:00:00;HP9OEA4L;102;CA2J30E2;ACTIVE;2025-04-30 0:00:00;;1;100
2025-04-30 0:00:00;HP9TYMIZ;105;;INACTIVE;;;0;20
2025-04-30 0:00:00;HPDBYUCQ;101;CA7IE66O;ACTIVE;2025-03-31 0:00:00;;1;20
2025-04-30 0:00:00;HPGRK1VS;101;CAH9OVRR;ACTIVE;2025-01-31 0:00:00;;1;50
2025-04-30 0:00:00;HPLAF4IN;102;CATBA42B;ACTIVE;2025-01-31 0:00:00;;1;20
2025-04-30 0:00:00;HP3A8O1Y;103;CAUAXMY1;ACTIVE;2025-01-31 0:00:00;;1;20
